点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
高新西区 ,51,40,86,,,,,良,2012/2/13
高新西区 ,54,37,88,,,,,良,2012/2/12
高新西区 ,41,30,67,,,,,良,2012/2/11
高新西区 ,35,20,48,,,,,优,2012/2/10
高新西区 ,36,24,47,,,,,优,2012/2/9
高新西区 ,40,25,43,,,,,优,2012/2/8
高新西区 ,40,35,49,,,,,优,2012/2/7
高新西区 ,74,74,145,,,,,轻微污染,2012/2/6
高新西区 ,66,48,87,,,,,良,2012/2/5
高新西区 ,55,46,75,,,,,良,2012/2/4
高新西区 ,27,36,58,,,,,良,2012/2/3
高新西区 ,39,34,38,,,,,优,2012/2/2
高新西区 ,89,83,135,,,,,轻微污染,2012/2/1
高新西区 ,90,58,130,,,,,轻微污染,2012/1/31
高新西区 ,89,60,114,,,,,轻微污染,2012/1/30
高新西区 ,80,95,113,,,,,轻微污染,2012/1/29
高新西区 ,73,69,95,,,,,良,2012/1/28
高新西区 ,46,42,74,,,,,良,2012/1/27
高新西区 ,63,42,79,,,,,良,2012/1/26
高新西区 ,50,34,40,,,,,优,2012/1/25
高新西区 ,44,27,75,,,,,良,2012/1/24
高新西区 ,64,35,82,,,,,良,2012/1/23
高新西区 ,58,34,64,,,,,良,2012/1/22
高新西区 ,56,33,67,,,,,良,2012/1/21
高新西区 ,75,70,97,,,,,良,2012/1/20
高新西区 ,87,74,130,,,,,轻微污染,2012/1/19
高新西区 ,90,80,169,,,,,轻度污染,2012/1/18
高新西区 ,88,55,130,,,,,轻微污染,2012/1/17
高新西区 ,101,80,127,,,,,轻微污染,2012/1/16
高新西区 ,100,95,107,,,,,轻微污染,2012/1/15
高新西区 ,100,84,139,,,,,轻微污染,2012/1/14
高新西区 ,100,99,132,,,,,轻微污染,2012/1/13
高新西区 ,90,99,122,,,,,轻微污染,2012/1/12
高新西区 ,112,99,166,,,,,轻度污染,2012/1/11
高新西区 ,92,116,167,,,,,轻度污染,2012/1/10
高新西区 ,104,94,140,,,,,轻微污染,2012/1/9
高新西区 ,87,99,143,,,,,轻微污染,2012/1/8
高新西区 ,92,70,98,,,,,良,2012/1/7
高新西区 ,66,78,97,,,,,良,2012/1/6
高新西区 ,61,34,62,,,,,良,2012/1/5
高新西区 ,29,32,35,,,,,优,2012/1/4
高新西区 ,30,34,75,,,,,良,2012/1/3
高新西区 ,60,69,150,,,,,轻微污染,2012/1/2
高新西区 ,106,93,199,,,,,轻度污染,2012/1/1
高新西区 ,82,74,163,,,,,轻度污染,2011/12/31
高新西区 ,98,65,188,,,,,轻度污染,2011/12/30
高新西区 ,102,44,124,,,,,轻微污染,2011/12/29
高新西区 ,75,34,124,,,,,轻微污染,2011/12/28
高新西区 ,73,25,113,,,,,轻微污染,2011/12/27
高新西区 ,71,30,105,,,,,轻微污染,2011/12/26
高新西区 ,56,34,114,,,,,轻微污染,2011/12/25
高新西区 ,65,23,72,,,,,良,2011/12/24
高新西区 ,63,35,95,,,,,良,2011/12/23
高新西区 ,64,31,83,,,,,良,2011/12/22
高新西区 ,72,42,92,,,,,良,2011/12/21
高新西区 ,76,29,133,,,,,轻微污染,2011/12/20
高新西区 ,76,27,130,,,,,轻微污染,2011/12/19
高新西区 ,59,34,108,,,,,轻微污染,2011/12/18
高新西区 ,64,24,76,,,,,良,2011/12/17
高新西区 ,69,31,99,,,,,良,2011/12/16
高新西区 ,68,39,112,,,,,轻微污染,2011/12/15
高新西区 ,66,21,110,,,,,轻微污染,2011/12/14
高新西区 ,61,25,107,,,,,轻微污染,2011/12/13
高新西区 ,55,19,60,,,,,良,2011/12/12
高新西区 ,52,22,96,,,,,良,2011/12/11
高新西区 ,76,19,64,,,,,良,2011/12/10
高新西区 ,89,19,71,,,,,良,2011/12/9
高新西区 ,63,17,64,,,,,良,2011/12/8
高新西区 ,68,17,61,,,,,良,2011/12/7
高新西区 ,68,19,57,,,,,良,2011/12/6
高新西区 ,59,19,62,,,,,良,2011/12/5
高新西区 ,63,19,106,,,,,轻微污染,2011/12/4
高新西区 ,62,21,107,,,,,轻微污染,2011/12/3
高新西区 ,57,19,78,,,,,良,2011/12/2
高新西区 ,49,15,60,,,,,良,2011/12/1
高新西区 ,43,20,40,,,,,优,2011/11/30
高新西区 ,42,22,73,,,,,良,2011/11/29
高新西区 ,40,24,120,,,,,轻微,2011/11/28
高新西区 ,37,15,113,,,,,轻微污染,2011/11/27
高新西区 ,22,19,108,,,,,轻微污染,2011/11/26
高新西区 ,28,19,95,,,,,良,2011/11/25
高新西区 ,23,17,61,,,,,良,2011/11/24
高新西区 ,25,20,63,,,,,良,2011/11/23
高新西区 ,26,14,62,,,,,良,2011/11/22
高新西区 ,35,16,74,,,,,良,2011/11/21
高新西区 ,32,20,42,,,,,优,2011/11/20
高新西区 ,20,20,50,,,,,良,2011/11/19
高新西区 ,21,16,66,,,,,良,2011/11/18
高新西区 ,22,17,64,,,,,良,2011/11/17
高新西区 ,21,17,75,,,,,良,2011/11/16
高新西区 ,33,20,81,,,,,良,2011/11/15
高新西区 ,27,19,69,,,,,良,2011/11/14
高新西区 ,26,24,66,,,,,良,2011/11/13
高新西区 ,23,17,71,,,,,良,2011/11/12
高新西区 ,29,22,78,,,,,良,2011/11/11
高新西区 ,20,19,66,,,,,良,2011/11/10
高新西区 ,15,12,64,,,,,良,2011/11/9
高新西区 ,20,13,37,,,,,优,2011/11/8
高新西区 ,16,12,55,,,,,良,2011/11/7
高新西区 ,29,12,77,,,,,良,2011/11/5
高新西区 ,21,5,71,,,,,良,2011/11/5
高新西区 ,20,13,85,,,,,良,2011/11/4
高新西区 ,19,16,98,,,,,良,2011/11/3
高新西区 ,24,14,95,,,,,良,2011/11/2
高新西区 ,23,22,107,,,,,轻微,2011/11/1
高新西区 ,23,20,118,,,,,轻微,2011/10/31
高新西区 ,26,17,110,,,,,轻微,2011/10/30
高新西区 ,20,17,98,,,,,良,2011/10/29
高新西区 ,29,12,111,,,,,轻微污染,2011/10/28
高新西区 ,20,18,83,,,,,良,2011/10/27
高新西区 ,21,14,57,,,,,良,2011/10/26
高新西区 ,14,18,57,,,,,良,2011/10/25
高新西区 ,16,17,61,,,,,良,2011/10/24
高新西区 ,14,9,82,,,,,良,2011/10/23
高新西区 ,33,12,89,,,,,良,2011/10/22
高新西区 ,20,20,98,,,,,良,2011/10/21
高新西区 ,26,14,96,,,,,良,2011/10/20
高新西区 ,17,15,93,,,,,良,2011/10/19
高新西区 ,13,31,83,,,,,良,2011/10/18
高新西区 ,7,24,61,,,,,良,2011/10/17
高新西区 ,14,24,62,,,,,良,2011/10/16
高新西区 ,25,29,61,,,,,良,2011/10/15
高新西区 ,18,29,53,,,,,良,2011/10/14
高新西区 ,9,20,57,,,,,良,2011/10/13
高新西区 ,23,19,78,,,,,良,2011/10/12
高新西区 ,22,34,80,,,,,良,2011/10/11
高新西区 ,19,18,78,,,,,良,2011/10/10
高新西区 ,35,34,88,,,,,良,2011/10/9
高新西区 ,32,36,88,,,,,良,2011/10/8
高新西区 ,29,49,86,,,,,良,2011/10/7
高新西区 ,31,41,62,,,,,良,2011/10/6
高新西区 ,26,47,70,,,,,良,2011/10/5
高新西区 ,26,47,70,,,,,良,2011/10/5
高新西区 ,28,37,71,,,,,良,2011/10/4
高新西区 ,18,39,63,,,,,良,2011/10/3
高新西区 ,19,27,75,,,,,良,2011/10/2
高新西区 ,20,14,73,,,,,良,2011/10/1
高新西区 ,23,34,75,,,,,良,2011/9/30
高新西区 ,30,34,67,,,,,良,2011/9/29
高新西区 ,14,29,65,,,,,良,2011/9/28
高新西区 ,29,32,81,,,,,良,2011/9/27
高新西区 ,23,20,90,,,,,良,2011/9/26
高新西区 ,47,29,99,,,,,良,2011/9/25
高新西区 ,41,30,100,,,,,良,2011/9/24
高新西区 ,31,24,70,,,,,良,2011/9/23
高新西区 ,18,17,61,,,,,良,2011/9/22
高新西区 ,17,22,62,,,,,良,2011/9/21
高新西区 ,12,15,49,,,,,优,2011/9/20
高新西区 ,9,13,37,,,,,优,2011/9/19
高新西区 ,13,11,44,,,,,优,2011/9/18
高新西区 ,14,20,55,,,,,良,2011/9/17
高新西区 ,13,19,56,,,,,良,2011/9/16
高新西区 ,11,22,58,,,,,良,2011/9/15
高新西区 ,15,22,54,,,,,良,2011/9/14
高新西区 ,19,22,48,,,,,优,2011/9/13
高新西区 ,14,21,41,,,,,优,2011/9/12
高新西区 ,13,20,58,,,,,良,2011/9/11
高新西区 ,15,24,75,,,,,良,2011/9/10
高新西区 ,15,30,82,,,,,良,2011/9/9
高新西区 ,17,28,54,,,,,良,2011/9/8
高新西区 ,14,24,42,,,,,优,2011/9/7
高新西区 ,11,20,34,,,,,优,2011/9/6
高新西区 ,11,23,45,,,,,优,2011/9/5
高新西区 ,16,27,68,,,,,良,2011/9/5
高新西区 ,17,27,84,,,,,良,2011/9/3
高新西区 ,21,47,97,,,,,良,2011/9/2
高新西区 ,20,26,94,,,,,良,2011/9/1
高新西区 ,27,32,100,,,,,良,2011/8/31
高新西区 ,17,30,99,,,,,良,2011/8/30
高新西区 ,18,35,97,,,,,良,2011/8/29
高新西区 ,17,32,75,,,,,良,2011/8/28
高新西区 ,16,39,74,,,,,良,2011/8/27
高新西区 ,22,12,76,,,,,良,2011/8/26
高新西区 ,22,30,88,,,,,良,2011/8/25
高新西区 ,15,32,88,,,,,良,2011/8/24
高新西区 ,15,23,78,,,,,良,2011/8/23
高新西区 ,10,19,56,,,,,良,2011/8/22
高新西区 ,11,22,53,,,,,良,2011/8/21
高新西区 ,11,25,53,,,,,良,2011/8/20
高新西区 ,11,14,47,,,,,优,2011/8/19
高新西区 ,11,14,66,,,,,良,2011/8/18
高新西区 ,17,23,70,,,,,良,2011/8/17
高新西区 ,16,17,89,,,,,良,2011/8/16
高新西区 ,14,25,99,,,,,良,2011/8/15
高新西区 ,13,30,115,,,,,轻微污染,2011/8/14
高新西区 ,13,24,97,,,,,良,2011/8/13
高新西区 ,19,26,99,,,,,良,2011/8/12
高新西区 ,18,24,95,,,,,良,2011/8/11
高新西区 ,14,24,98,,,,,良,2011/8/10
高新西区 ,16,30,96,,,,,良,2011/8/9
高新西区 ,15,20,96,,,,,良,2011/8/8
高新西区 ,16,31,89,,,,,良,2011/8/7
高新西区 ,14,24,68,,,,,良,2011/8/6
高新西区 ,11,20,79,,,,,良,2011/8/5
高新西区 ,12,22,99,,,,,良,2011/8/4
高新西区 ,9,24,66,,,,,良,2011/8/3
高新西区 ,10,20,55,,,,,良,2011/8/2
高新西区 ,11,14,41,,,,,优,2011/8/1
高新西区 ,18,21,53,,,,,优,2011/7/31
高新西区 ,11,15,40,,,,,优,2011/7/30
高新西区 ,12,12,61,,,,,良,2011/7/29
高新西区 ,15,27,86,,,,,良,2011/7/28
高新西区 ,15,24,88,,,,,良,2011/7/27
高新西区 ,26,28,77,,,,,良,2011/7/26
高新西区 ,16,20,75,,,,,良,2011/7/25
高新西区 ,39,27,96,,,,,良,2011/7/24
高新西区 ,24,34,94,,,,,良,2011/7/23
高新西区 ,19,24,69,,,,,良,2011/7/22
高新西区 ,18,19,79,,,,,良,2011/7/21
高新西区 ,20,28,94,,,,,良,2011/7/20
高新西区 ,22,32,87,,,,,良,2011/7/19
高新西区 ,20,22,82,,,,,良,2011/7/18
高新西区 ,24,37,82,,,,,良,2011/7/17
高新西区 ,26,33,100,,,,,良,2011/7/16
高新西区 ,25,35,96,,,,,良,2011/7/15
高新西区 ,19,27,80,,,,,良,2011/7/14
高新西区 ,19,35,87,,,,,良,2011/7/13
高新西区 ,31,33,89,,,,,良,2011/7/12
高新西区 ,20,21,95,,,,,良,2011/7/11
高新西区 ,40,42,96,,,,,良,2011/7/10
高新西区 ,13,21,71,,,,,良,2011/7/9
高新西区 ,19,19,86,,,,,良,2011/7/8
高新西区 ,13,14,48,,,,,优,2011/7/7
高新西区 ,13,7,34,,,,,优,2011/7/6
高新西区 ,14,12,77,,,,,良,2011/7/5
高新西区 ,13,10,52,,,,,良,2011/7/4
高新西区 ,16,13,62,,,,,良,2011/7/3
高新西区 ,14,9,41,,,,,优,2011/7/2
高新西区 ,15,13,60,,,,,良,2011/7/1
高新西区 ,20,19,67,,,,,良,2011/6/30
高新西区 ,21,25,58,,,,,良,2011/6/29
高新西区 ,22,19,52,,,,,良,2011/6/28
高新西区 ,23,14,53,,,,,良,2011/6/27
高新西区 ,31,15,62,,,,,良,2011/6/26
高新西区 ,12,24,60,,,,,良,2011/6/25
高新西区 ,19,16,39,,,,,良,2011/6/24
高新西区 ,12,18,39,,,,,优,2011/6/23
高新西区 ,11,22,56,,,,,良,2011/6/22
高新西区 ,20,20,56,,,,,良,2011/6/21
高新西区 ,18,17,74,,,,,良,2011/6/20
高新西区 ,25,27,63,,,,,良,2011/6/19
高新西区 ,18,14,47,,,,,良,2011/6/18
高新西区 ,13,22,75,,,,,良,2011/6/17
高新西区 ,18,29,90,,,,,良,2011/6/16
高新西区 ,22,21,54,,,,,良,2011/6/15
高新西区 ,15,12,61,,,,,良,2011/6/14
高新西区 ,31,17,80,,,,,良,2011/6/13
高新西区 ,52,27,80,,,,,良,2011/6/12
高新西区 ,22,24,53,,,,,良,2011/6/11
高新西区 ,15,15,38,,,,,优,2011/6/10
高新西区 ,32,22,74,,,,,良,2011/6/9
高新西区 ,34,27,77,,,,,良,2011/6/8
高新西区 ,25,35,92,,,,,良,2011/6/7
高新西区 ,21,24,87,,,,,良,2011/6/7
高新西区 ,23,37,93,,,,,良,2011/6/6
高新西区 ,17,24,91,,,,,良,2011/6/5
高新西区 ,18,29,89,,,,,良,2011/6/4
高新西区 ,30,35,81,,,,,良,2011/6/3
高新西区 ,17,15,91,,,,,良,2011/6/2
高新西区 ,12,14,73,,,,,良,2011/6/1
高新西区 ,13,17,63,,,,,良,2011/5/31
高新西区 ,15,30,80,,,,,良,2011/5/30
高新西区 ,16,20,75,,,,,良,2011/5/29
高新西区 ,20,23,83,,,,,良,2011/5/28
高新西区 ,10,21,87,,,,,良,2011/5/27
高新西区 ,19,18,74,,,,,良,2011/5/26
高新西区 ,15,22,75,,,,,良,2011/5/25
高新西区 ,17,24,56,,,,,良,2011/5/24
高新西区 ,16,21,30,,,,,优,2011/5/23
高新西区 ,18,15,31,,,,,优,2011/5/22
高新西区 ,19,18,43,,,,,优,2011/5/21
高新西区 ,50,22,93,,,,,良,2011/5/20
高新西区 ,43,30,112,,,,,轻微污染,2011/5/19
高新西区 ,45,40,95,,,,,良,2011/5/18
高新西区 ,40,31,74,,,,,良,2011/5/17
高新西区 ,34,23,47,,,,,优,2011/5/16
高新西区 ,18,26,59,,,,,良,2011/5/15
高新西区 ,27,22,52,,,,,良,2011/5/14
高新西区 ,29,27,61,,,,,良,2011/5/13
高新西区 ,21,17,71,,,,,良,2011/5/12
高新西区 ,17,23,59,,,,,良,2011/5/11
高新西区 ,19,16,57,,,,,良,2011/5/10
高新西区 ,28,21,96,,,,,良,2011/5/9
高新西区 ,20,13,94,,,,,良,2011/5/8
高新西区 ,20,22,95,,,,,良,2011/5/7
高新西区 ,26,17,74,,,,,良,2011/5/6
高新西区 ,27,17,75,,,,,良,2011/5/5
高新西区 ,26,30,91,,,,,良,2011/5/4
高新西区 ,33,29,57,,,,,良,2011/5/3
高新西区 ,16,17,49,,,,,优,2011/5/2
高新西区 ,25,23,90,,,,,良,2011/5/1
高新西区 ,44,22,190,,,,,轻度污染,2011/4/30
高新西区 ,50,44,109,,,,,轻微污染,2011/4/29
高新西区 ,39,32,94,,,,,良,2011/4/28
高新西区 ,34,17,98,,,,,良,2011/4/27
高新西区 ,35,29,108,,,,,轻微污染,2011/4/26
高新西区 ,48,37,105,,,,,轻微污染,2011/4/25
高新西区 ,42,31,78,,,,,良,2011/4/24
高新西区 ,34,29,80,,,,,良,2011/4/23
高新西区 ,34,30,99,,,,,良,2011/4/22
高新西区 ,29,33,93,,,,,良,2011/4/21
高新西区 ,31,34,96,,,,,良,2011/4/20
高新西区 ,39,21,93,,,,,良,2011/4/19
高新西区 ,20,13,99,,,,,良,2011/4/18
高新西区 ,35,20,80,,,,,良,2011/4/17
高新西区 ,24,20,92,,,,,良,2011/4/16
高新西区 ,33,22,98,,,,,良,2011/4/15
高新西区 ,57,47,130,,,,,轻微污染,2011/4/14
高新西区 ,47,49,135,,,,,轻微污染,2011/4/13
高新西区 ,34,30,109,,,,,轻微污染,2011/4/12
高新西区 ,36,23,97,,,,,良,2011/4/11
高新西区 ,51,42,131,,,,,轻微污染,2011/4/10
高新西区 ,31,34,96,,,,,良,2011/4/9
高新西区 ,19,23,85,,,,,良,2011/4/8
高新西区 ,27,22,97,,,,,良,2011/4/7
高新西区 ,32,29,97,,,,,良,2011/4/6
高新西区 ,43,29,95,,,,,良,2011/4/5
高新西区 ,37,29,94,,,,,良,2011/4/4
高新西区 ,31,19,88,,,,,良,2011/4/3
高新西区 ,43,35,83,,,,,良,2011/4/2
高新西区 ,51,39,99,,,,,良,2011/4/1
高新西区 ,55,48,96,,,,,良,2011/3/31
高新西区 ,61,49,120,,,,,轻微污染,2011/3/30
高新西区 ,35,36,97,,,,,良,2011/3/29
高新西区 ,55,28,95,,,,,良,2011/3/28
高新西区 ,43,35,89,,,,,良,2011/3/27
高新西区 ,37,34,78,,,,,良,2011/3/26
高新西区 ,33,31,99,,,,,良,2011/3/25
高新西区 ,30,24,88,,,,,良,2011/3/24
高新西区 ,44,27,83,,,,,良,2011/3/23
高新西区 ,16,13,49,,,,,优,2011/3/22
高新西区 ,12,10,55,,,,,良,2011/3/21
高新西区 ,33,24,99,,,,,良,2011/3/20
高新西区 ,42,28,164,,,,,轻度污染,2011/3/19
高新西区 ,51,32,150,,,,,轻微污染,2011/3/18
高新西区 ,33,25,95,,,,,良,2011/3/17
高新西区 ,24,30,74,,,,,良,2011/3/16
高新西区 ,36,17,93,,,,,良,2011/3/15
高新西区 ,47,31,200,,,,,轻度污染,2011/3/14
高新西区 ,70,55,98,,,,,良,2011/3/13
高新西区 ,62,42,96,,,,,良,2011/3/12
高新西区 ,63,47,100,,,,,良,2011/3/11
高新西区 ,59,32,94,,,,,良,2011/3/10
高新西区 ,60,33,83,,,,,良,2011/3/9
高新西区 ,75,39,96,,,,,良,2011/3/8
高新西区 ,61,39,88,,,,,良,2011/3/7
高新西区 ,72,38,123,,,,,轻微污染,2011/3/6
高新西区 ,77,37,95,,,,,良,2011/3/5
高新西区 ,71,27,78,,,,,良,2011/3/4
高新西区 ,62,37,95,,,,,良,2011/3/3
高新西区 ,54,30,94,,,,,良,2011/3/2
高新西区 ,33,15,60,,,,,良,2011/3/1
高新西区 ,73,29,93,,,,,良,2011/2/28
高新西区 ,60,29,100,,,,,良,2011/2/27
高新西区 ,70,34,140,,,,,轻微污染,2011/2/26
高新西区 ,95,64,154,,,,,轻度污染,2011/2/25
高新西区 ,92,67,184,,,,,轻度污染,2011/2/24
高新西区 ,72,49,130,,,,,轻微污染,2011/2/23
高新西区 ,77,39,104,,,,,轻微污染,2011/2/22
高新西区 ,91,60,145,,,,,轻微污染,2011/2/21
高新西区 ,73,48,144,,,,,轻微污染,2011/2/20
高新西区 ,89,40,134,,,,,轻微污染,2011/2/19
高新西区 ,88,36,134,,,,,轻微污染,2011/2/18
高新西区 ,73,53,121,,,,,轻微污染,2011/2/17
高新西区 ,82,35,88,,,,,良,2011/2/16
高新西区 ,70,31,92,,,,,良,2011/2/15
高新西区 ,54,21,69,,,,,良,2011/2/14
高新西区 ,72,28,82,,,,,良,2011/2/13
高新西区 ,82,34,74,,,,,良,2011/2/12
高新西区 ,63,29,95,,,,,良,2011/2/11
高新西区 ,64,30,74,,,,,良,2011/2/10
高新西区 ,92,42,109,,,,,轻微污染,2011/2/9
高新西区 ,72,40,93,,,,,良,2011/2/8
高新西区 ,69,35,93,,,,,良,2011/2/7
高新西区 ,73,40,118,,,,,轻微污染,2011/2/6
高新西区 ,62,34,97,,,,,良,2011/2/5
高新西区 ,79,42,162,,,,,轻度污染,2011/2/4
高新西区 ,104,64,226,,,,,中度污染,2011/2/3
高新西区 ,74,44,126,,,,,轻微污染,2011/2/2
高新西区 ,96,47,124,,,,,轻微污染,2011/2/1
高新西区 ,74,39,98,,,,,良,2011/1/31
高新西区 ,66,32,99,,,,,良,2011/1/30
高新西区 ,60,26,81,,,,,良,2011/1/29
高新西区 ,77,33,97,,,,,良,2011/1/28
高新西区 ,101,43,119,,,,,轻微污染,2011/1/27
高新西区 ,99,42,135,,,,,轻微污染,2011/1/26
高新西区 ,104,45,125,,,,,轻微污染,2011/1/25
高新西区 ,77,44,127,,,,,轻微污染,2011/1/24
高新西区 ,78,52,125,,,,,轻微污染,2011/1/23
高新西区 ,98,67,160,,,,,轻度污染,2011/1/22
高新西区 ,82,46,170,,,,,轻度污染,2011/1/21
高新西区 ,66,37,129,,,,,轻微污染,2011/1/20
高新西区 ,79,35,110,,,,,轻微污染,2011/1/19
高新西区 ,67,34,98,,,,,良,2011/1/18
高新西区 ,83,34,91,,,,,良,2011/1/17
高新西区 ,95,37,102,,,,,轻微污染,2011/1/16
高新西区 ,97,44,112,,,,,轻微污染,2011/1/15
高新西区 ,97,63,147,,,,,轻微污染,2011/1/14
高新西区 ,98,48,135,,,,,轻微污染,2011/1/13
高新西区 ,88,41,98,,,,,良,2011/1/12
高新西区 ,68,34,81,,,,,良,2011/1/11
高新西区 ,67,36,100,,,,,良,2011/1/10
高新西区 ,72,29,103,,,,,轻微污染,2011/1/9
高新西区 ,86,36,89,,,,,良,2011/1/8
高新西区 ,84,38,75,,,,,良,2011/1/7
高新西区 ,56,31,78,,,,,良,2011/1/6
高新西区 ,63,40,107,,,,,轻微污染,2011/1/5
高新西区 ,66,29,85,,,,,良,2011/1/4
高新西区 ,43,20,78,,,,,良,2011/1/3
高新西区 ,57,27,85,,,,,良,2011/1/2
高新西区 ,67,41,95,,,,,良,2011/1/1
高新西区 ,65,32,72,,,,,良,2010/12/31
高新西区 ,13,44,73,,,,,良,2010/12/30
高新西区 ,71,34,101,,,,,轻微污染,2010/12/29
高新西区 ,62,31,78,,,,,良,2010/12/28
高新西区 ,62,17,130,,,,,轻微污染,2010/12/27
高新西区 ,50,27,96,,,,,良,2010/12/26
高新西区 ,64,25,71,,,,,良,2010/12/25
高新西区 ,71,32,97,,,,,良,2010/12/24
高新西区 ,81,49,161,,,,,轻度污染,2010/12/23
高新西区 ,75,45,135,,,,,轻微污染,2010/12/22
高新西区 ,69,39,118,,,,,轻微污染,2010/12/21
高新西区 ,70,47,111,,,,,轻微污染,2010/12/20
高新西区 ,67,38,100,,,,,良,2010/12/19
高新西区 ,97,58,123,,,,,轻微污染,2010/12/18
高新西区 ,74,37,89,,,,,良,2010/12/17
高新西区 ,52,19,59,,,,,良,2010/12/16
高新西区 ,59,21,66,,,,,良,2010/12/15
高新西区 ,80,30,95,,,,,良,2010/12/14
高新西区 ,93,47,136,,,,,轻微污染,2010/12/13
高新西区 ,58,40,119,,,,,轻微污染,2010/12/12
高新西区 ,59,37,95,,,,,良,2010/12/11
高新西区 ,71,48,127,,,,,轻微污染,2010/12/10
高新西区 ,75,63,116,,,,,轻微污染,2010/12/9
高新西区 ,63,52,75,,,,,良,2010/12/8
高新西区 ,64,42,94,,,,,良,2010/12/7
高新西区 ,53,29,87,,,,,良,2010/12/6
高新西区 ,105,119,126,,,,,轻微污染,2010/12/5
高新西区 ,98,87,130,,,,,轻微污染,2010/12/4
高新西区 ,73,55,95,,,,,良,2010/12/3
高新西区 ,64,59,95,,,,,良,2010/12/2
高新西区 ,80,75,100,,,,,良,2010/12/1
高新西区 ,73,58,86,,,,,良,2010/11/30
高新西区 ,66,59,88,,,,,良,2010/11/29
高新西区 ,90,80,91,,,,,良,2010/11/28
高新西区 ,92,80,96,,,,,良,2010/11/27
高新西区 ,100,92,136,,,,,轻微污染,2010/11/26
高新西区 ,108,100,140,,,,,轻微污染,2010/11/25
高新西区 ,90,73,119,,,,,轻微污染,2010/11/24
高新西区 ,103,68,90,,,,,轻微污染,2010/11/23
高新西区 ,75,46,94,,,,,良,2010/11/22
高新西区 ,59,27,100,,,,,良,2010/11/21
高新西区 ,73,55,114,,,,,轻微污染,2010/11/20
高新西区 ,79,49,96,,,,,良,2010/11/19
高新西区 ,100,94,145,,,,,轻微污染,2010/11/18
高新西区 ,82,69,128,,,,,轻微污染,2010/11/17
高新西区 ,63,31,95,,,,,良,2010/11/16
高新西区 ,74,25,79,,,,,良,2010/11/15
高新西区 ,66,45,74,,,,,良,2010/11/14
高新西区 ,68,67,91,,,,,良,2010/11/13
高新西区 ,58,64,110,,,,,轻微污染,2010/11/12
高新西区 ,58,39,80,,,,,良,2010/11/11
高新西区 ,60,40,98,,,,,良,2010/11/10
高新西区 ,54,63,92,,,,,良,2010/11/9
高新西区 ,50,54,94,,,,,良,2010/11/8
高新西区 ,57,45,86,,,,,良,2010/11/7
高新西区 ,62,87,125,,,,,轻微污染,2010/11/6
高新西区 ,52,77,100,,,,,良,2010/11/5
高新西区 ,50,47,74,,,,,良,2010/11/4
高新西区 ,48,47,65,,,,,良,2010/11/3
高新西区 ,43,36,75,,,,,良,2010/11/2
高新西区 ,67,99,128,,,,,轻微污染,2010/11/1
高新西区 ,56,106,115,,,,,轻微污染,2010/10/31
高新西区 ,40,41,87,,,,,良,2010/10/30
高新西区 ,35,40,77,,,,,良,2010/10/29
高新西区 ,33,44,61,,,,,良,2010/10/28
高新西区 ,29,41,49,,,,,优,2010/10/27
高新西区 ,6,19,24,,,,,优,2010/10/26
高新西区 ,17,19,40,,,,,优,2010/10/25
高新西区 ,53,59,125,,,,,轻微污染,2010/10/24
高新西区 ,52,63,105,,,,,轻微污染,2010/10/23
高新西区 ,43,58,105,,,,,轻微污染,2010/10/22
高新西区 ,53,60,103,,,,,轻微污染,2010/10/21
高新西区 ,31,48,103,,,,,轻微污染,2010/10/20
高新西区 ,45,95,128,,,,,轻微污染,2010/10/19
高新西区 ,39,88,118,,,,,轻微污染,2010/10/18
高新西区 ,51,88,114,,,,,轻微污染,2010/10/17
高新西区 ,44,89,99,,,,,良,2010/10/16
高新西区 ,44,49,68,,,,,良,2010/10/15
高新西区 ,37,35,64,,,,,良,2010/10/14
高新西区 ,24,36,59,,,,,良,2010/10/13
高新西区 ,29,43,68,,,,,良,2010/10/12
高新西区 ,19,15,25,,,,,优,2010/10/11
高新西区 ,29,27,98,,,,,良,2010/10/10
高新西区 ,37,49,146,,,,,轻微污染,2010/10/9
高新西区 ,27,37,93,,,,,良,2010/10/8
高新西区 ,45,27,79,,,,,良,2010/10/7
高新西区 ,44,32,85,,,,,良,2010/10/6
高新西区 ,26,38,78,,,,,良,2010/10/5
高新西区 ,23,42,53,,,,,良,2010/10/4
高新西区 ,26,30,55,,,,,良,2010/10/3
高新西区 ,17,26,60,,,,,良,2010/10/2
高新西区 ,37,33,96,,,,,良,2010/10/1
高新西区 ,34,24,81,,,,,良,2010/9/30
高新西区 ,22,22,77,,,,,良,2010/9/29
高新西区 ,42,47,100,,,,,良,2010/9/28
高新西区 ,27,24,97,,,,,良,2010/9/27
高新西区 ,28,44,67,,,,,良,2010/9/26
高新西区 ,10,10,51,,,,,良,2010/9/25
高新西区 ,28,40,78,,,,,良,2010/9/24
高新西区 ,19,23,46,,,,,优,2010/9/23
高新西区 ,14,20,34,,,,,优,2010/9/22
高新西区 ,29,29,66,,,,,良,2010/9/21
高新西区 ,29,37,56,,,,,良,2010/9/20
高新西区 ,13,34,73,,,,,良,2010/9/19
高新西区 ,34,31,67,,,,,良,2010/9/18
高新西区 ,28,35,70,,,,,良,2010/9/17
高新西区 ,31,35,86,,,,,良,2010/9/16
