点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
市人民体育场 ,32,34,85,45,16,23,119,3,2013-04-19
市人民体育场 ,50,52,150,65,27,35,195,4,2013-04-18
市人民体育场 ,9,72,243,79,65,86,142,6,2013-04-17
市人民体育场 ,9,60,86,66,42,53,69,1,2013-04-16
市人民体育场 ,13,87,56,94,45,64,82,1,2013-04-15
市人民体育场 ,15,77,285,23,37,49,67,1,2013-04-14
市人民体育场 ,16,80,289,25,39,46,74,1,2013-04-13
市人民体育场 ,19,80,114,104,37,45,75,3,2013-04-12
市人民体育场 ,28,80,130,104,34,40,88,3,2013-04-11
市人民体育场 ,24,59,117,101,28,42,73,3,2013-04-10
市人民体育场 ,22,43,96,91,30,43,55,1,2013-04-09
市人民体育场 ,20,54,193,101,26,38,107,4,2013-04-08
市人民体育场 ,24,69,145,101,30,35,105,3,2013-04-07
市人民体育场 ,22,59,114,91,33,37,85,3,2013-04-06
市人民体育场 ,21,38,130,83,20,29,70,3,2013-04-05
市人民体育场 ,23,62,139,97,21,20,168,4,2013-04-04
市人民体育场 ,25,82,114,101,49,64,168,4,2013-04-03
市人民体育场 ,26,80,164,97,12,14,128,4,2013-04-02
市人民体育场 ,24,101,199,103,41,46,245,6,2013-04-01
市人民体育场 ,24,78,176,97,39,41,235,6,2013-03-31
市人民体育场 ,24,101,226,96,39,46,220,6,2013-03-30
市人民体育场 ,24,78,199,89,22,29,188,4,2013-03-29
市人民体育场 ,26,103,194,103,37,36,137,4,2013-03-28
市人民体育场 ,27,101,158,103,28,31,110,4,2013-03-27
市人民体育场 ,26,72,98,83,35,41,144,3,2013-03-26
市人民体育场 ,29,73,77,73,11,27,129,3,2013-03-25
市人民体育场 ,26,52,260,64,32,43,115,6,2013-03-24
市人民体育场 ,26,89,208,79,42,47,204,6,2013-03-23
市人民体育场 ,28,105,174,91,27,28,178,4,2013-03-22
市人民体育场 ,29,92,185,81,15,18,173,4,2013-03-21
市人民体育场 ,28,77,226,73,27,35,109,6,2013-03-20
市人民体育场 ,35,107,236,105,25,23,142,6,2013-03-19
市人民体育场 ,34,101,188,97,29,31,93,4,2013-03-18
市人民体育场 ,34,73,148,80,37,48,170,4,2013-03-17
市人民体育场 ,38,92,198,81,11,15,273,6,2013-03-16
市人民体育场 ,41,82,171,74,27,31,213,6,2013-03-15
市人民体育场 ,51,60,155,63,20,25,163,4,2013-03-14
市人民体育场 ,52,82,500,76,11,14,316,7,2013-03-13
市人民体育场 ,52,79,500,71,16,18,265,7,2013-03-12
市人民体育场 ,54,65,148,52,16,20,109,3,2013-03-11
市人民体育场 ,52,47,500,42,26,34,110,7,2013-03-10
市人民体育场 ,47,94,358,77,20,25,306,7,2013-03-09
市人民体育场 ,61,122,101,97,37,39,144,3,2013-03-08
市人民体育场 ,55,111,292,94,30,33,170,6,2013-03-07
市人民体育场 ,55,101,339,70,29,37,166,7,2013-03-06
市人民体育场 ,59,115,304,88,31,38,227,7,2013-03-05
市人民体育场 ,59,101,199,62,31,35,133,4,2013-03-04
市人民体育场 ,56,89,193,57,30,36,125,4,2013-03-03
市人民体育场 ,75,85,192,48,24,27,100,4,2013-03-02
市人民体育场 ,66,123,597,79,40,40,414,7,2013-02-27
市人民体育场 ,90,131,406,103,80,27,428,7,2013-02-26
市人民体育场 ,76,122,305,93,6,8,338,7,2013-02-25
市人民体育场 ,66,128,305,93,7,9,355,7,2013-02-25
市人民体育场 ,29,117,163,80,8,11,245,6,2013-02-23
市人民体育场 ,29,120,125,80,9,12,153,4,2013-02-22
市人民体育场 ,52,89,97,42,8,12,130,3,2013-02-20
市人民体育场 ,94,78,212,67,17,19,299,6,2013-02-17
市人民体育场 ,65,38,198,96,33,39,302,4,2013-02-16
市人民体育场 ,66,54,83,103,48,80,173,3,2013-02-15
市人民体育场 ,59,62,106,103,27,39,173,4,2013-02-14
市人民体育场 ,68,54,88,101,32,43,246,3,2013-02-13
市人民体育场 ,64,33,101,101,38,51,249,3,2013-02-12
市人民体育场 ,6,19,144,103,28,42,307,7,2013-02-11
市人民体育场 ,12,25,429,105,29,37,500,7,2013-02-10
市人民体育场 ,17,23,140,102,21,31,322,7,2013-02-09
市人民体育场 ,55,20,19,93,24,32,176,4,2013-02-08
市人民体育场 ,10,19,114,101,26,34,219,6,2013-02-07
市人民体育场 ,52,27,19,109,10,11,323,7,2013-02-06
市人民体育场 ,6,15,19,110,12,14,144,3,2013-02-05
市人民体育场 ,80,122,165,104,42,51,219,6,2013-02-04
市人民体育场 ,71,74,118,104,40,46,227,6,2013-02-03
市人民体育场 ,92,94,199,109,41,49,375,7,2013-02-02
市人民体育场 ,90,104,379,109,23,28,442,7,2013-02-01
市人民体育场 ,82,88,262,103,43,46,341,7,2013-01-31
市人民体育场 ,85,108,364,107,50,55,341,7,2013-01-30
市人民体育场 ,96,109,199,108,68,80,327,7,2013-01-29
市人民体育场 ,84,106,185,103,35,43,304,7,2013-01-28
市人民体育场 ,66,102,146,89,45,56,219,6,2013-01-27
市人民体育场 ,70,87,118,80,82,85,190,4,2013-01-26
市人民体育场 ,55,81,110,85,114,100,156,4,2013-01-25
市人民体育场 ,51,49,81,47,94,98,54,1,2013-01-24
市人民体育场 ,67,104,250,102,29,32,294,6,2013-01-23
市人民体育场 ,54,77,142,69,70,90,34,3,2013-01-22
市人民体育场 ,62,49,91,43,60,78,80,1,2013-01-21
市人民体育场 ,67,84,302,87,33,41,307,7,2013-01-20
市人民体育场 ,91,109,479,106,18,24,415,7,2013-01-19
市人民体育场 ,83,107,373,101,32,36,310,7,2013-01-18
市人民体育场 ,69,80,194,60,49,75,206,6,2013-01-17
市人民体育场 ,67,103,253,77,42,45,200,6,2013-01-16
市人民体育场 ,72,68,166,40,70,65,78,4,2013-01-15
市人民体育场 ,90,127,481,106,30,31,438,7,2013-01-14
市人民体育场 ,84,116,270,102,30,37,319,7,2013-01-13
市人民体育场 ,100,107,215,70,21,30,269,6,2013-01-12
市人民体育场 ,83,131,190,87,45,53,236,6,2013-01-11
市人民体育场 ,101,128,302,69,19,23,325,7,2013-01-10
市人民体育场 ,74,90,164,34,32,43,202,6,2013-01-09
市人民体育场 ,81,124,354,84,19,23,365,7,2013-01-08
市人民体育场 ,86,169,393,90,20,22,393,7,2013-01-07
市人民体育场 ,90,199,410,106,12,13,416,7,2013-01-06
市人民体育场 ,113,161,169,108,14,20,271,6,2013-01-05
市人民体育场 ,85,59,104,94,68,30,147,3,2013-01-04
市人民体育场 ,50,15,63,62,71,32,69,1,2013-01-03
市人民体育场 ,61,37,96,70,52,25,63,1,2013-01-02
市人民体育场 ,72,131,138,104,58,23,147,3,2013-01-01
高新西区 ,31,125,196,65,50,73,193,4,2013-04-26
高新西区 ,38,125,222,62,44,61,190,6,2013-04-25
高新西区 ,36,113,156,65,35,44,149,4,2013-04-24
高新西区 ,28,98,141,72,27,33,178,4,2013-04-23
高新西区 ,44,94,109,68,22,28,175,4,2013-04-21
高新西区 ,35,83,349,42,29,39,172,7,2013-04-18
高新西区 ,46,106,162,78,59,79,127,4,2013-04-17
高新西区 ,34,62,97,46,38,55,60,1,2013-04-16
高新西区 ,31,97,108,62,42,64,77,3,2013-04-15
高新西区 ,25,83,88,51,37,54,55,1,2013-04-14
高新西区 ,36,100,106,60,32,45,79,3,2013-04-13
高新西区 ,28,103,114,61,33,44,90,3,2013-04-12
高新西区 ,36,100,112,62,33,46,87,3,2013-04-11
高新西区 ,32,88,105,53,29,41,73,3,2013-04-10
高新西区 ,22,70,96,40,30,43,48,1,2013-04-09
高新西区 ,30,84,166,47,27,38,95,4,2013-04-08
高新西区 ,43,102,124,66,30,41,109,3,2013-04-07
高新西区 ,37,87,100,53,30,38,70,1,2013-04-06
高新西区 ,18,47,112,28,22,33,55,3,2013-04-05
高新西区 ,38,101,154,76,19,24,200,4,2013-04-04
高新西区 ,53,109,138,86,43,59,162,4,2013-04-03
高新西区 ,57,106,138,65,15,19,120,3,2013-04-02
高新西区 ,44,111,262,87,37,54,253,6,2013-04-01
高新西区 ,51,103,165,94,32,34,253,6,2013-03-31
高新西区 ,60,110,194,30,32,45,243,6,2013-03-30
高新西区 ,57,55,172,29,25,32,228,6,2013-03-29
高新西区 ,53,75,146,37,31,40,122,3,2013-03-28
高新西区 ,41,105,151,37,29,37,130,4,2013-03-27
高新西区 ,31,87,109,26,33,44,133,3,2013-03-26
高新西区 ,55,104,133,28,9,33,140,3,2013-03-25
高新西区 ,43,78,176,23,30,41,109,4,2013-03-24
高新西区 ,52,110,198,41,38,45,205,6,2013-03-23
高新西区 ,52,112,150,40,27,32,183,4,2013-03-22
高新西区 ,49,104,159,72,20,25,168,4,2013-03-21
高新西区 ,42,92,149,30,28,38,93,3,2013-03-20
高新西区 ,47,105,176,51,28,31,143,4,2013-03-19
高新西区 ,40,103,150,41,31,38,85,3,2013-03-18
高新西区 ,47,89,149,74,39,57,159,4,2013-03-17
高新西区 ,62,112,193,96,12,15,280,6,2013-03-16
高新西区 ,80,113,176,53,19,23,248,6,2013-03-15
高新西区 ,59,89,136,45,20,21,162,4,2013-03-14
高新西区 ,70,102,500,61,14,16,326,7,2013-03-13
高新西区 ,47,89,500,39,18,20,248,7,2013-03-12
高新西区 ,71,95,124,40,13,13,113,3,2013-03-11
高新西区 ,49,70,454,31,18,24,110,7,2013-03-10
高新西区 ,29,94,500,27,25,34,279,7,2013-03-09
高新西区 ,53,114,159,38,50,69,135,4,2013-03-08
高新西区 ,61,109,200,34,39,46,155,4,2013-03-07
高新西区 ,43,95,206,38,36,48,150,6,2013-03-06
高新西区 ,81,123,195,61,29,37,222,6,2013-03-05
高新西区 ,68,112,194,69,34,41,176,4,2013-03-04
高新西区 ,38,93,158,63,39,55,115,4,2013-03-03
高新西区 ,58,93,152,64,31,42,95,4,2013-03-02
高新西区 ,55,84,164,58,26,35,70,4,2013-03-01
高新西区 ,54,108,344,71,24,37,284,7,2013-02-28
高新西区 ,97,130,364,87,35,48,400,7,2013-02-27
高新西区 ,99,121,302,71,35,40,398,7,2013-02-26
高新西区 ,93,117,293,48,18,21,383,7,2013-02-25
高新西区 ,89,119,293,48,40,50,384,7,2013-02-24
高新西区 ,82,117,171,49,38,45,287,6,2013-02-23
高新西区 ,70,110,119,35,40,50,175,4,2013-02-22
高新西区 ,52,101,116,28,43,61,190,4,2013-02-21
高新西区 ,53,73,89,20,26,36,135,3,2013-02-20
高新西区 ,51,68,85,18,20,25,134,3,2013-02-19
高新西区 ,63,79,90,66,30,34,112,3,2013-02-18
高新西区 ,77,95,177,73,21,26,278,6,2013-02-17
高新西区 ,70,69,189,103,31,42,321,7,2013-02-16
高新西区 ,56,57,96,85,35,45,107,3,2013-02-15
高新西区 ,56,59,105,71,29,38,149,3,2013-02-14
高新西区 ,113,75,119,71,19,23,175,4,2013-02-13
高新西区 ,52,42,110,62,30,41,149,3,2013-02-12
高新西区 ,55,45,160,59,13,18,303,7,2013-02-11
高新西区 ,71,58,500,68,41,47,500,7,2013-02-10
高新西区 ,77,59,197,96,29,38,324,7,2013-02-09
高新西区 ,71,72,111,18,15,18,198,4,2013-02-08
高新西区 ,79,74,130,52,15,19,206,6,2013-02-07
高新西区 ,80,88,209,77,16,20,343,7,2013-02-06
高新西区 ,76,77,100,55,30,37,149,3,2013-02-05
高新西区 ,76,77,110,62,8,12,203,6,2013-02-04
高新西区 ,61,89,155,71,9,13,284,6,2013-02-03
高新西区 ,79,110,306,86,9,13,403,7,2013-02-02
高新西区 ,86,118,402,101,10,14,444,7,2013-02-01
高新西区 ,82,108,226,79,16,18,339,7,2013-01-31
高新西区 ,107,118,328,82,15,19,408,7,2013-01-30
高新西区 ,92,117,309,105,17,20,374,7,2013-01-29
高新西区 ,108,107,181,106,17,20,284,6,2013-01-28
高新西区 ,107,113,256,108,12,16,301,7,2013-01-27
高新西区 ,66,85,118,81,27,34,144,3,2013-01-26
高新西区 ,54,77,139,71,27,31,185,4,2013-01-25
高新西区 ,34,48,81,33,34,48,54,1,2013-01-24
高新西区 ,61,96,157,73,30,35,263,6,2013-01-23
高新西区 ,102,102,142,90,22,23,204,6,2013-01-22
高新西区 ,90,84,209,102,18,21,310,7,2013-01-20
高新西区 ,113,118,500,112,8,11,463,7,2013-01-19
高新西区 ,112,113,286,102,10,12,316,7,2013-01-18
高新西区 ,107,104,180,89,13,15,231,6,2013-01-17
高新西区 ,87,104,230,110,20,17,251,6,2013-01-16
高新西区 ,51,59,145,51,27,35,92,3,2013-01-15
高新西区 ,52,83,467,103,15,13,462,7,2013-01-14
高新西区 ,62,87,463,110,10,13,430,7,2013-01-13
高新西区 ,62,80,369,105,9,13,360,7,2013-01-12
高新西区 ,42,58,175,86,30,33,248,6,2013-01-11
高新西区 ,62,74,286,114,9,14,326,7,2013-01-09
高新西区 ,61,78,378,114,10,14,407,7,2013-01-08
高新西区 ,56,72,295,111,11,15,353,7,2013-01-07
高新西区 ,55,60,292,107,10,14,371,7,2013-01-06
高新西区 ,61,52,169,103,11,15,258,6,2013-01-05
高新西区 ,75,35,124,87,39,16,183,4,2013-01-04
高新西区 ,24,18,57,53,71,30,40,1,2013-01-03
高新西区 ,33,25,98,60,51,23,84,1,2013-01-02
高新西区 ,38,39,141,83,65,25,156,4,2013-01-01
经开区 ,54,80,106,43,45,68,78,3,2013-04-26
经开区 ,48,92,145,42,39,55,90,3,2013-04-25
经开区 ,47,106,96,56,38,45,138,3,2013-04-24
经开区 ,23,104,260,63,25,29,147,3,2013-04-24
经开区 ,31,65,93,76,5,5,189,4,2013-04-22
经开区 ,43,55,87,88,13,17,137,3,2013-04-21
经开区 ,39,47,67,72,18,24,93,1,2013-04-19
经开区 ,51,58,317,67,28,38,163,7,2013-04-18
经开区 ,61,63,105,55,33,42,74,3,2013-04-16
经开区 ,66,87,129,64,34,46,103,3,2013-04-15
经开区 ,67,88,99,59,31,44,73,1,2013-04-14
经开区 ,53,102,105,69,40,55,83,3,2013-04-13
经开区 ,45,82,60,77,28,36,108,3,2013-04-12
经开区 ,55,88,121,67,27,36,94,3,2013-04-11
经开区 ,44,70,107,66,24,34,77,3,2013-04-10
经开区 ,38,45,90,67,29,40,53,1,2013-04-09
经开区 ,63,83,106,47,25,35,64,3,2013-04-05
经开区 ,73,102,116,47,28,36,107,3,2013-04-04
经开区 ,91,123,128,47,49,71,122,3,2013-04-03
经开区 ,90,103,136,47,21,31,93,3,2013-04-02
经开区 ,76,115,180,50,40,49,190,4,2013-04-01
经开区 ,65,97,145,46,40,45,153,4,2013-03-31
经开区 ,78,120,148,37,40,55,145,3,2013-03-30
经开区 ,82,104,168,37,30,39,132,4,2013-03-29
经开区 ,74,108,216,72,33,40,149,6,2013-03-28
经开区 ,66,105,174,69,38,41,122,4,2013-03-27
经开区 ,62,108,99,56,33,43,110,3,2013-03-26
经开区 ,65,118,177,85,33,34,180,4,2013-03-22
经开区 ,66,105,131,71,22,32,120,3,2013-03-21
经开区 ,69,110,182,66,34,47,98,4,2013-03-20
经开区 ,63,90,302,62,24,29,209,7,2013-03-19
经开区 ,53,117,169,63,34,39,89,4,2013-03-18
经开区 ,17,48,106,46,25,33,129,3,2013-03-14
经开区 ,47,74,500,51,19,24,278,7,2013-03-13
经开区 ,43,83,500,44,19,21,249,7,2013-03-12
经开区 ,13,54,103,36,22,29,90,3,2013-03-11
经开区 ,15,38,411,28,24,33,112,7,2013-03-10
经开区 ,53,83,500,30,25,32,289,7,2013-03-09
经开区 ,61,121,178,83,45,61,142,4,2013-03-08
经开区 ,62,97,272,63,30,35,178,6,2013-03-07
经开区 ,32,69,195,34,32,45,150,4,2013-03-06
经开区 ,44,101,226,46,32,42,211,6,2013-03-05
经开区 ,31,66,188,36,31,38,144,4,2013-03-04
经开区 ,27,60,164,29,32,41,123,4,2013-03-03
经开区 ,22,57,157,25,25,32,100,4,2013-03-02
经开区 ,15,29,139,13,23,35,55,3,2013-03-01
经开区 ,28,70,213,41,24,32,244,6,2013-02-28
经开区 ,31,105,200,50,40,41,317,7,2013-02-27
经开区 ,31,45,265,63,22,22,386,7,2013-02-26
经开区 ,35,75,173,46,20,20,290,6,2013-02-25
经开区 ,58,78,173,46,42,45,314,7,2013-02-25
经开区 ,45,75,131,36,35,44,223,6,2013-02-23
经开区 ,49,83,111,37,37,41,178,4,2013-02-22
经开区 ,37,68,107,30,27,35,182,4,2013-02-21
经开区 ,53,52,78,19,15,21,128,3,2013-02-20
经开区 ,29,52,72,17,20,26,119,3,2013-02-19
经开区 ,22,23,66,17,25,32,102,3,2013-02-18
经开区 ,39,60,131,101,24,23,280,6,2013-02-17
经开区 ,39,43,129,103,31,41,293,6,2013-02-16
经开区 ,35,40,75,85,30,39,74,1,2013-02-15
经开区 ,39,42,96,98,19,21,159,4,2013-02-14
经开区 ,37,37,69,86,27,33,92,1,2013-02-13
经开区 ,38,38,194,48,28,35,182,4,2013-02-12
经开区 ,66,75,28,90,11,15,144,3,2013-02-08
经开区 ,48,73,28,102,14,17,193,4,2013-02-07
经开区 ,49,95,148,105,10,13,289,6,2013-02-06
经开区 ,49,85,88,103,18,21,152,4,2013-02-05
经开区 ,20,70,28,104,7,10,156,4,2013-02-04
经开区 ,14,59,63,102,7,10,163,4,2013-02-03
经开区 ,17,68,187,109,8,11,360,7,2013-02-02
经开区 ,25,73,332,107,10,12,410,7,2013-02-01
经开区 ,35,57,392,102,9,12,474,7,2013-01-31
经开区 ,64,72,338,105,9,11,379,7,2013-01-30
经开区 ,67,47,179,101,14,16,304,7,2013-01-29
经开区 ,87,50,172,101,8,11,401,7,2013-01-28
经开区 ,66,45,28,75,10,14,207,6,2013-01-27
经开区 ,68,45,132,77,15,15,242,6,2013-01-26
经开区 ,104,33,122,68,19,20,196,4,2013-01-26
经开区 ,45,21,71,51,27,40,69,1,2013-01-24
经开区 ,62,51,188,91,11,13,367,7,2013-01-23
经开区 ,55,31,115,67,20,22,225,6,2013-01-22
经开区 ,54,45,78,54,20,26,110,3,2013-01-21
经开区 ,36,67,283,101,8,10,386,7,2013-01-20
经开区 ,41,70,226,104,7,10,339,6,2013-01-19
经开区 ,64,72,174,98,9,12,293,6,2013-01-18
经开区 ,61,62,116,62,13,17,188,4,2013-01-17
经开区 ,71,53,145,63,13,15,213,6,2013-01-16
经开区 ,53,54,130,35,21,23,127,3,2013-01-15
经开区 ,77,77,479,92,8,11,462,7,2013-01-14
经开区 ,87,59,479,77,9,12,403,7,2013-01-13
经开区 ,92,64,300,55,13,15,309,7,2013-01-12
经开区 ,65,57,252,51,21,22,272,6,2013-01-11
经开区 ,82,64,449,67,10,14,389,7,2013-01-10
经开区 ,48,54,137,37,13,17,211,6,2013-01-09
经开区 ,62,60,344,79,10,15,444,7,2013-01-08
经开区 ,83,69,333,70,10,14,440,7,2013-01-07
经开区 ,63,57,380,74,10,14,466,7,2013-01-06
经开区 ,87,101,182,68,9,14,312,7,2013-01-05
经开区 ,61,85,95,69,17,5,150,3,2013-01-04
经开区 ,22,44,48,48,40,18,48,0,2013-01-03
经开区 ,32,54,74,53,31,13,74,1,2013-01-02
经开区 ,47,113,151,77,38,12,218,6,2013-01-01
长安区 ,40,59,124,58,50,57,99,3,2013-04-26
长安区 ,43,50,150,49,65,70,127,3,2013-04-25
长安区 ,32,55,127,71,37,44,112,3,2013-04-24
长安区 ,14,37,79,87,29,37,88,1,2013-04-23
长安区 ,12,37,95,87,11,11,143,3,2013-04-22
长安区 ,37,39,83,81,31,40,144,3,2013-04-21
长安区 ,13,40,72,71,10,12,112,3,2013-04-20
长安区 ,10,34,77,67,28,27,90,1,2013-04-19
长安区 ,35,38,178,66,30,40,118,4,2013-04-18
长安区 ,40,54,109,79,62,73,98,3,2013-04-17
长安区 ,24,32,13,69,42,67,64,1,2013-04-16
长安区 ,20,35,15,68,46,81,57,1,2013-04-15
长安区 ,25,37,13,58,36,52,60,1,2013-04-13
长安区 ,29,34,13,51,37,20,63,1,2013-04-12
长安区 ,27,35,87,46,43,63,63,1,2013-04-11
长安区 ,15,33,104,30,34,49,65,3,2013-04-10
长安区 ,10,25,100,20,31,45,43,1,2013-04-09
长安区 ,14,34,116,106,27,38,50,3,2013-04-08
长安区 ,23,37,105,104,33,42,85,3,2013-04-07
长安区 ,40,34,93,101,29,39,67,3,2013-04-06
长安区 ,6,20,104,92,24,35,50,3,2013-04-05
长安区 ,15,35,137,102,16,20,160,4,2013-04-04
长安区 ,50,49,151,110,39,46,173,4,2013-04-03
长安区 ,52,47,148,113,15,17,110,3,2013-04-02
长安区 ,28,42,166,113,38,51,218,6,2013-04-01
长安区 ,46,53,191,111,36,30,250,6,2013-03-31
长安区 ,43,47,172,109,36,52,203,6,2013-03-30
长安区 ,40,48,191,107,24,30,201,6,2013-03-29
长安区 ,33,39,124,104,35,47,87,3,2013-03-28
长安区 ,43,42,117,103,29,34,88,3,2013-03-27
长安区 ,16,34,104,102,33,45,122,3,2013-03-26
长安区 ,30,45,141,103,11,22,153,4,2013-03-25
长安区 ,42,44,176,102,25,33,113,4,2013-03-24
长安区 ,39,47,168,105,37,43,176,4,2013-03-23
长安区 ,33,44,187,48,32,26,172,4,2013-03-21
长安区 ,35,43,175,47,24,32,97,4,2013-03-20
长安区 ,31,45,174,31,30,20,103,4,2013-03-19
长安区 ,25,42,159,30,31,39,83,4,2013-03-18
长安区 ,38,38,136,20,34,50,143,3,2013-03-17
长安区 ,39,54,176,43,4,3,286,6,2013-03-16
长安区 ,56,50,187,46,21,27,256,6,2013-03-15
长安区 ,69,44,149,55,12,14,175,4,2013-03-14
长安区 ,69,49,500,17,9,9,287,7,2013-03-13
长安区 ,47,34,500,17,20,26,233,7,2013-03-12
长安区 ,72,39,139,39,10,12,107,3,2013-03-11
长安区 ,56,35,474,-9,18,22,98,7,2013-03-10
长安区 ,25,32,500,14,34,30,232,7,2013-03-09
长安区 ,45,40,124,35,15,18,98,3,2013-03-08
长安区 ,51,45,189,38,16,19,132,4,2013-03-07
长安区 ,52,34,197,46,46,69,129,4,2013-03-06
长安区 ,81,64,185,100,95,122,213,6,2013-03-05
长安区 ,68,54,169,64,48,77,138,4,2013-03-04
长安区 ,28,35,150,36,33,45,107,3,2013-03-03
长安区 ,52,38,153,36,24,31,97,4,2013-03-02
长安区 ,33,29,162,24,23,34,80,4,2013-03-01
长安区 ,38,33,243,123,20,25,262,6,2013-02-28
长安区 ,67,34,215,127,45,50,341,7,2013-02-27
长安区 ,59,34,185,114,38,48,345,7,2013-02-26
长安区 ,47,44,172,102,15,19,339,7,2013-02-25
长安区 ,62,59,172,102,32,38,311,7,2013-02-24
长安区 ,62,57,152,56,35,40,254,6,2013-02-23
长安区 ,53,53,92,42,29,40,119,3,2013-02-22
长安区 ,34,45,93,48,42,63,144,3,2013-02-21
长安区 ,32,37,75,42,25,35,123,3,2013-02-20
长安区 ,33,32,73,48,17,22,120,3,2013-02-19
长安区 ,36,30,74,49,29,37,124,3,2013-02-18
长安区 ,64,34,118,77,29,38,255,6,2013-02-17
长安区 ,62,37,143,87,37,50,284,6,2013-02-16
长安区 ,65,32,13,56,35,44,92,1,2013-02-15
长安区 ,69,29,46,49,36,46,124,3,2013-02-14
长安区 ,79,32,84,49,26,38,140,3,2013-02-13
长安区 ,62,29,62,50,31,45,134,3,2013-02-12
长安区 ,19,29,288,60,16,21,294,6,2013-02-11
长安区 ,37,30,553,70,43,51,472,7,2013-02-10
长安区 ,45,30,332,60,35,44,318,7,2013-02-09
长安区 ,27,33,181,57,28,33,198,4,2013-02-08
长安区 ,20,34,135,66,14,19,208,6,2013-02-07
长安区 ,22,25,145,87,15,19,312,7,2013-02-06
长安区 ,61,13,13,75,2,3,142,3,2013-02-05
长安区 ,17,28,13,85,14,20,182,4,2013-02-04
长安区 ,16,44,137,90,12,16,265,6,2013-02-03
长安区 ,25,53,219,101,6,8,400,7,2013-02-02
长安区 ,34,57,300,102,8,11,433,7,2013-02-01
长安区 ,57,52,183,90,17,19,338,7,2013-01-31
长安区 ,96,60,262,93,24,26,410,7,2013-01-30
长安区 ,80,60,215,101,30,43,362,7,2013-01-29
长安区 ,79,49,159,97,23,27,268,6,2013-01-28
长安区 ,80,49,146,88,25,25,212,6,2013-01-27
长安区 ,42,35,85,72,32,42,82,1,2013-01-26
长安区 ,39,33,75,65,33,43,78,1,2013-01-25
长安区 ,23,26,66,51,40,64,60,1,2013-01-24
长安区 ,54,39,111,80,49,55,172,4,2013-01-23
长安区 ,67,46,111,84,24,28,144,3,2013-01-22
长安区 ,42,29,58,53,39,60,75,1,2013-01-21
长安区 ,58,40,133,100,35,45,227,6,2013-01-20
长安区 ,87,57,230,108,14,18,389,7,2013-01-19
长安区 ,101,50,170,102,21,30,285,6,2013-01-18
长安区 ,86,45,137,84,18,25,208,6,2013-01-17
长安区 ,62,37,137,65,43,52,156,4,2013-01-16
长安区 ,54,34,132,42,38,55,92,3,2013-01-15
长安区 ,107,47,117,87,21,28,118,3,2013-01-12
长安区 ,70,39,140,79,38,48,195,4,2013-01-11
长安区 ,96,52,191,101,27,35,309,7,2013-01-10
长安区 ,101,65,151,103,23,34,239,6,2013-01-09
长安区 ,105,60,161,102,26,36,322,7,2013-01-08
长安区 ,83,40,150,89,19,26,300,6,2013-01-07
长安区 ,71,39,150,86,18,25,284,6,2013-01-06
长安区 ,99,37,126,69,21,29,210,6,2013-01-05
长安区 ,115,37,132,63,62,25,185,4,2013-01-04
长安区 ,77,38,135,33,66,29,118,3,2013-01-02
长安区 ,68,37,138,37,71,30,138,3,2013-01-01
阎良区 ,51,54,90,35,21,30,94,1,2013-04-26
阎良区 ,41,52,87,34,18,25,87,1,2013-04-25
阎良区 ,36,50,142,50,21,32,158,4,2013-04-24
阎良区 ,44,43,163,51,36,13,207,6,2013-04-23
阎良区 ,30,23,155,40,0,0,189,4,2013-04-22
阎良区 ,17,22,105,40,31,48,147,3,2013-04-21
阎良区 ,26,20,82,28,25,37,99,1,2013-04-20
阎良区 ,22,19,119,28,21,32,92,1,2013-04-19
阎良区 ,22,24,233,29,22,32,144,6,2013-04-18
阎良区 ,41,33,181,34,31,43,138,4,2013-04-17
阎良区 ,44,32,85,34,25,31,90,1,2013-04-16
阎良区 ,50,30,107,43,20,26,72,3,2013-04-15
阎良区 ,50,30,109,40,18,24,70,3,2013-04-14
阎良区 ,50,29,99,39,17,25,65,1,2013-04-13
阎良区 ,53,70,110,42,22,30,88,3,2013-04-12
阎良区 ,48,141,106,38,18,25,79,3,2013-04-11
阎良区 ,38,127,93,29,18,27,60,3,2013-04-10
阎良区 ,35,51,88,23,17,26,49,1,2013-04-09
阎良区 ,23,90,145,26,19,27,79,3,2013-04-08
阎良区 ,27,73,120,35,16,22,95,3,2013-04-07
阎良区 ,12,48,113,31,15,22,87,3,2013-04-06
阎良区 ,4,38,102,24,22,26,53,3,2013-04-05
阎良区 ,10,35,160,38,24,36,160,4,2013-04-04
阎良区 ,25,67,162,44,25,33,179,4,2013-04-03
阎良区 ,28,53,129,37,16,25,119,3,2013-04-02
阎良区 ,15,60,171,42,16,24,195,4,2013-04-01
阎良区 ,20,54,185,44,17,28,236,6,2013-03-31
阎良区 ,34,69,190,39,17,25,233,6,2013-03-30
阎良区 ,26,47,177,38,20,30,204,6,2013-03-29
阎良区 ,43,79,144,37,14,19,130,3,2013-03-28
阎良区 ,42,100,161,46,14,19,176,4,2013-03-27
阎良区 ,30,34,142,22,19,26,109,3,2013-03-24
阎良区 ,43,72,190,35,19,23,219,6,2013-03-23
阎良区 ,29,63,168,35,15,21,183,4,2013-03-22
阎良区 ,35,70,162,66,15,20,129,4,2013-03-20
阎良区 ,51,104,179,67,11,14,125,4,2013-03-19
阎良区 ,35,65,152,59,13,16,89,4,2013-03-18
